id,name,stat,position,price
7405,Williams Riveros,69,CB,276
7406,Jake Brimmer,69,CAM,276
7407,Pablo Ruiz,69,CDM,276
7408,Callum Lang,69,RM,276
7409,Shandon Baptiste,69,CM,276
7410,Luis Amarilla,69,ST,276
7411,Youssoufa Moukoko,69,ST,276
7412,Nahuel Estévez,69,CM,276
7413,Cyrille Bayala,69,RM,276
7414,Dani Martín,69,GK,276
7415,Jamilu Collins,69,LB,276
7416,Jean-Manuel Mbom,69,CM,276
7417,Reeve Frosler,69,RB,276
7418,Rob Atkinson,69,CB,276
7419,Juan Ignacio Méndez,69,CDM,276
7420,Federico Gattoni,69,CB,276
7421,Daiki Hashioka,69,RWB,276
7422,Daniel Mantilla,69,RM,276
7423,Yahia Fofana,69,GK,276
7424,Mark McKenzie,69,CB,276
7425,Tim Rönning,69,GK,276
7426,Ferdy Druijf,69,ST,276
7427,Mees Hoedemakers,69,CDM,276
7428,Christoph Klarer,69,CB,276
7429,Edwuin Cetré,69,RM,276
7430,Pejiño,69,RM,276
7431,Stephan Ambrosius,69,CB,276
7432,Aaron Herrera,69,RB,276
7433,Ionuț Nedelcearu,69,CB,276
7434,João Moutinho,69,LB,276
7435,Igoh Ogbu,69,CB,276
7436,Sam Vines,69,LB,276
7437,Simon Strand,69,LB,276
7438,Tomás Badaloni,69,ST,276
7439,Enzo Loiodice,69,CDM,276
7440,Robert Ljubicic,69,CDM,276
7441,Adalberto Carrasquilla,69,CM,276
7442,David Andújar Jiménez,69,CB,276
7443,Anthony Racioppi,69,GK,276
7444,Alex Cochrane,69,LWB,276
7445,Fernando Andrade,69,LM,276
7446,Borja Garcés Moreno,69,ST,276
7447,Silvester van der Water,69,RW,276
7448,Francisco Gámez López,69,RB,276
7449,Marco Hiller,69,GK,276
7450,Allan Gonçalves Sousa,69,RW,276
7451,Diogo Mendes,69,CDM,276
7452,Antoine Bernier,69,RM,276
7453,Josip Vuković,69,CDM,276
7454,Jonathan Herrera,69,ST,276
7455,Alexandru Păun,69,CAM,276
7456,Thomas Isherwood,69,CB,276
7457,Luka Menalo,69,LW,276
7458,Timothé Cognat,69,CM,276
7459,Clément Vidal,69,CB,276
7460,Christoph Kobald,69,CB,276
7461,Senou Coulibaly,69,CB,276
7462,Lennart Czyborra,69,LB,276
7463,Matías Pellegrini,69,LM,276
7464,Montero Rubio,69,CB,276
7465,Finn Ole Becker,69,CM,276
7466,Ignacio Saavedra,69,CM,276
7467,Fabricio Domínguez,69,RM,276
7468,Güven Yalçın,69,ST,276
7469,Gianluca Ferrari,69,CB,276
7470,Abdulkadir Parmak,69,CDM,276
7471,Luis Binks,69,CB,276
7472,Marcos López,69,LB,276
7473,Ángelo Preciado,69,RB,276
7474,Sebastían Méndez,69,CDM,276
7475,Benjamin Goller,69,RW,276
7476,Umut Meraş,69,LB,276
7477,Johan Madrid,69,RB,276
7478,Centurión,69,GK,276
7479,Simon Rhein,69,CDM,276
7480,Mounaïm El Idrissy,69,ST,276
7481,Federico Navarro,69,CDM,276
7482,Beder Caicedo,69,LB,276
7483,Mohamed Daramy,69,LM,276
7484,Deian Sorescu,69,RM,276
7485,Bafodé Diakité,69,CB,276
7486,Han-Noah Massengo,69,CDM,276
7487,Joaquín Novillo,69,CB,276
7488,Gustavo Velázquez,69,CB,276
7489,Vakoun Issouf Bayo,69,ST,276
7490,Erick Wiemberg,69,LB,276
7491,Kai Pröger,69,RM,276
7492,Jaume Grau Ciscar,69,CDM,276
7493,Donovan Pines,69,CB,276
7494,Abdu Cadri Conté,69,LB,276
7495,Júnior Brumado,69,ST,276
7496,Konan N'Dri,69,LM,276
7497,Tobias Raschl,69,CM,276
7498,Claudiu Petrila,69,LW,276
7499,Risto Radunović,69,LB,276
7500,Lasse Berg Johnsen,69,CDM,276
7501,Mourtada Fall,69,CB,276
7502,Roberto Piccoli,69,ST,276
7503,Jacob Greaves,69,CB,276
7504,Patrick Osterhage,69,CM,276
7505,Tomáš Petrášek,69,CB,276
7506,Marian Aioani,69,GK,276
7507,Horațiu Moldovan,69,GK,276
7508,Jakov Medić,69,CB,276
7509,Florian Kastenmeier,69,GK,276
7510,Álex Bermejo Escribano,69,LM,276
7511,Benedikt Pichler,69,ST,276
7512,Ouparine Djoco,69,GK,276
7513,Tanguy Coulibaly,69,RM,276
7514,Henrique Martins Gomes,69,LB,276
7515,Nikolas Dyhr,69,LWB,276
7516,Živko Živković,69,GK,276
7517,Juan David Cabal,69,LB,276
7518,Crysencio Summerville,69,RM,276
7519,Leonel Picco,69,CDM,276
7520,Anouar Ait El Hadj,69,CAM,276
7521,Miguel Brizuela,69,CB,276
7522,Ramiro Ruiz,69,ST,276
7523,Rodrigo Riquelme Reche,69,CAM,276
7524,Jason Knight,69,CM,276
7525,João Ferreira,69,RB,276
7526,Isaac Lihadji,69,RM,276
7527,Taylor Harwood-Bellis,69,CB,276
7528,Andrés Andrade,69,CB,276
7529,Di'Shon Bernard,69,CB,276
7530,Amadou Dante,69,LB,276
7531,Aiyegun Tosin,69,ST,276
7532,Leonel Quiñonez,69,LB,276
7533,Luis Segovia,69,CB,276
7534,Mauro Luna Diale,69,ST,276
7535,Franklin Guerra,69,CB,276
7536,Anderson Julio,69,LM,276
7537,Joe Bell,69,CDM,276
7538,Alec Deneumostier,69,CB,276
7539,Campos,69,GK,276
7540,Marc-Francois Enoumba,69,CB,276
7541,Reinier Jesus Carvalho,69,CAM,276
7542,Georges Mikautadze,69,ST,276
7543,Strahinja Pavlović,69,CB,276
7544,Anis Slimane,69,CAM,276
7545,Jhonatan Candia,69,ST,276
7546,Rodrigo Villagra,69,CDM,276
7547,Gadi Kinda,69,CM,276
7548,Mehdi Chahiri,69,LM,276
7549,Vitor Carvalho Vieira,69,CDM,276
7550,Stephen Welsh,69,CB,276
7551,Vílchez,69,CB,276
7552,Jon Pacheco Dozagarat,69,CB,276
7553,Francisco Gerometta,69,RB,276
7554,Yannik Keitel,69,CDM,276
7555,Kilian Fischer,69,RB,276
7556,Jan Schöppner,69,CDM,276
7557,Gustav Ludwigson,69,CF,276
7558,Jesper Daland,69,CB,276
7559,Ante Bajic,69,RM,276
7560,Jessic Ngankam,69,ST,276
7561,Nikola Boranijašević,69,RWB,276
7562,Ismaël Boura,69,LWB,276
7563,Victor Lobry,69,CAM,276
7564,Morgan Guilavogui,69,RM,276
7565,Lautaro Blanco,69,LB,276
7566,Erik Jorgens de Menezes,69,LB,276
7567,Nick Bätzner,69,CM,276
7568,Renzo Tesuri,69,RM,276
7569,Matheo Raab,69,GK,276
7570,Gijs Smal,69,LB,276
7571,Sékou Mara,69,ST,276
7572,Lefteris Lyratzis,69,RB,276
7573,Junior Adamu,69,ST,276
7574,Dan Ndoye,69,RM,276
7575,Mirko Marić,69,ST,276
7576,Million Manhoef,69,LWB,276
7577,Joel Vieira Pereira,69,RB,276
7578,Adonis Preciado,69,LM,276
7579,Scott Kennedy,69,CB,276
7580,Pedro Ferreira,69,CDM,276
7581,Chrislain Matsima,69,CB,276
7582,Johann Lepenant,69,CDM,276
7583,Milos Vulic,69,CDM,276
7584,Marko Ilic,69,GK,276
7585,Víctor Meseguer Cavas,69,CDM,276
7586,Tim Breithaupt,69,CDM,276
7587,Matteo Ruggeri,69,LWB,276
7588,Berkan Kutlu,69,CM,276
7589,Matthew Hoppe,69,ST,276
7590,Victor Kristiansen,69,LB,276
7591,Leandro Andrade Silva,69,CB,276
7592,Reda Khadra,69,LW,276
7593,Lorenz Assignon,69,RB,276
7594,Gonzalo Abrego,69,CM,276
7595,Facundo Kruspzky,69,LM,276
7596,Brian Salvareschi,69,CB,276
7597,Ayrton Costa,69,CB,276
7598,Marko Bulat,69,CM,276
7599,Alejandro Medina,69,GK,276
7600,Andrew Teuten,69,LB,276
7601,Neraysho Kasanwirjo,69,RB,276
7602,Cantero,69,ST,276
7603,Agustín Martegani,69,CAM,276
7604,Ragnar Oratmangoen,69,LM,276
7605,Luuk Brouwers,69,CDM,276
7606,Sergi Cardona Bermúdez,69,LB,276
7607,Rareș Ilie,69,LW,276
7608,Stipe Biuk,69,LW,276
7609,Mahir Emreli,69,ST,276
7610,Martin Baturina,69,CM,276
7611,Mees de Wit,69,LB,276
7612,Milutin Osmajić,69,ST,276
7613,Modou N'Diaye,69,CDM,276
7614,Copete,69,CB,276
7615,Akaki Gogia,69,RM,276
7616,Terence Kongolo,69,CB,276
7617,Per Kristian Bråtveit,69,GK,276
7618,Kenan Karaman,69,ST,276
7619,Antonio Barreca,69,LB,276
7620,Youssouf Koné,69,LB,276
7621,Albian Ajeti,69,ST,276
7622,Mickaël Tirpan,69,RB,276
7623,Rick van Drongelen,69,CB,276
7624,Josh Koroma,69,LW,276
7625,Callum Styles,69,CM,276
7626,Mads Bech Sørensen,69,CB,276
7627,Lucas da Silva Izidoro,69,CM,276
7628,Heriberto Borges Tavares,69,RM,276
7629,Ian Poveda,69,RW,276
7630,Florian Krüger,69,LM,276
7631,Sekou Gassama,69,ST,276
7632,Roberto González Bayón,69,RM,276
7633,Nathan Ngoumou,69,RW,276
7634,Ricardo Pepi,69,ST,276
7635,Amad Diallo,69,RM,276
7636,Josep María Chavarría Pérez,69,LB,276
7637,Wilfried Gnonto,69,ST,276
7638,Raphael Onyedika,69,CDM,276
7639,Jérémy Ménez,69,CAM,276
7640,Pablo Mouche,69,RM,276
7641,Perparim Hetemaj,69,CM,276
7642,Giovanni Sio,69,RM,276
7643,Francesco Renzetti,69,LB,276
7644,Maximiliano Caire,69,RB,276
7645,Gabriele Angella,69,CB,276
7646,Robert Gucher,69,CM,276
7647,Gastón Sauro,69,CB,276
7648,David Jensen,69,GK,276
7649,Nwankwo Obiora,69,CDM,276
7650,Graham Carey,69,RW,276
7651,David Martins Simão,69,CM,276
7652,Roderick J. Gonçalves Miranda,69,CB,276
7653,Antonio Mazzotta,69,LB,276
7654,Miguel Ángel Paniagua,69,CB,276
7655,Yonathan Del Valle,69,LM,276
7656,Javier Toledo,69,ST,276
7657,Osama Rashid,69,CM,276
7658,Federico Viviani,69,CDM,276
7659,Isaías Sánchez Cortes,69,CM,276
7660,David Nicolás Andrade,69,GK,276
7661,Cristian Chávez,69,ST,276
7662,Reyaad Pieterse,69,GK,276
7663,Jean Mota Oliveira de Sousa,69,CM,276
7664,Cristian Benavente,69,CAM,276
7665,Marco Fossati,69,CM,276
7666,Uroš Radakovic,69,CB,276
7667,Martín Pérez Guedes,69,CAM,276
7668,Ji Soo Park,69,CB,276
7669,Serge-Junior Martinsson Ngouali,69,CM,276
7670,Nikolas Ioannou,69,LB,276
7671,Jorge Arias,69,CB,276
7672,Vladimir Hernández,69,LM,276
7673,Bruno Batista Pires,69,CB,276
7674,Gianluca Di Chiara,69,LWB,276
7675,Vittorio Parigini,69,LM,276
7676,Filippo Scaglia,69,CB,276
7677,Andrés Mosquera,69,GK,276
7678,Jason Flores,69,LM,276
7679,Víctor Cabrera,69,CB,276
7680,Wilder Cartagena,69,CDM,276
7681,João Rafael Brito Teixeira,69,CAM,276
7682,Andrés Chávez,69,ST,276
7683,Roberto Crivello,69,LB,276
7684,Antonio Palumbo,69,CM,276
7685,Miguel Araujo,69,CB,276
7686,Bryan Róchez,69,ST,276
7687,Andrea Favilli,69,ST,276
7688,Tommaso D'Orazio,69,LB,276
7689,Jhonatan Luiz Siqueira,69,GK,276
7690,Lucas Galvão,69,CB,276
7691,Leandro Sosa,69,CAM,276
7692,Youssoufou Niakaté,69,ST,276
7693,Luca Vignali,69,RWB,276
7694,Nicola Falasco,69,LB,276
7695,Seung Beom Ko,69,CM,276
7696,Leonardo Sernicola,69,RB,276
7697,Robert Piris Da Motta,69,CDM,276
7698,Georgi Kostadinov,69,CDM,276
7699,Olávio Vieira dos Santos Júnior,69,LW,276
7700,Aldair Gutiérrez,69,RB,276
7701,Andriy Totovytskyi,69,CAM,276
7702,Agustín Cardozo,69,CM,276
7703,Dennis Hadžikadunic,69,CB,276
7704,Yuri Oliveira Ribeiro,69,LB,276
7705,Kingsley Sarfo,69,CAM,276
7706,Yulián Gómez,69,LB,276
7707,Jorge Samuel Fernandes,69,RM,276
7708,Vojtech Vorel,69,GK,276
7709,Haris Duljevic,69,LM,276
7710,Miguel de la Fuente,69,ST,276
7711,Mehdi Léris,69,CM,276
7712,Aubrey Modiba,69,LB,276
7713,Teboho Mokoena,69,CM,276
7714,Mattia Viviani,69,CDM,276
7715,Fran Karacic,69,RB,276
7716,Fabrizio Caligara,69,CM,276
7717,João Carlos Cardoso Santo,69,ST,276
7718,Javier Méndez,69,CM,276
7719,Edwin Mosquera,69,LM,276
7720,José Uilton Silva de Jesus,69,LW,276
7721,Anderson Oliveira Silva,69,ST,276
7722,Maximiliano Gagliardo,69,GK,276
7723,Gonçalo Rosa Pereira Rodrigues,69,CM,276
7724,Pedro Miguel Gaspar Amaral,69,LB,276
7725,Maxim De Cuyper,69,LB,276
7726,Fabio Maistro,69,CM,276
7727,Adrián Bernabé García,69,CM,276
7728,Bruno Duarte da Silva,69,ST,276
7729,Juan José Perea,69,ST,276
7730,Tomás Aresta Machado Ribeiro,69,CB,276
7731,Aldair Salazar,69,RB,276
7732,Lazaros Rota,69,RB,276
7733,José Marcos Costa Martins,69,CAM,276
7734,Fali Candé,69,LWB,276
7735,Lorenzo Colombo,69,ST,276
7736,Gökdeniz Bayrakdar,69,RM,276
7737,Jan Fortelný,69,CM,276
7738,Endri Çekiçi,69,CAM,276
7739,Raziel García,69,LM,276
7740,Iliman Ndiaye,69,CAM,276
7741,Issouf Sissokho,69,CDM,276
7742,Žiga Frelih,69,GK,276
7743,Abdelkader Bedrane,69,CB,276
7744,Loreintz Rosier,69,CM,276
7745,Francisco Jorge Tavares Oliveira,69,RW,276
7746,Bernardo Maria Cardoso Vital,69,CB,276
7747,Filipe Bem Relvas V. Oliveira,69,LB,276
7748,Djevencio van der Kust,69,LWB,276
7749,Alexandre Penetra Correia,69,CB,276
7750,Daniel Samek,69,CDM,276
7751,Micky van de Ven,69,CB,276
7752,Mijaíl Avilés,69,CM,276
7753,Jairo Concha,69,CAM,276
7754,Franco Fagúndez,69,ST,276
7755,Ferran Jutglà Blanch,69,ST,276
7756,Marko Dabro,69,ST,276
7757,Alessandro Zanoli,69,RB,276
7758,Simone Mazzocchi,69,ST,276
7759,Hrvoje Smolcic,69,CB,276
7760,Tapelo Xoki,69,CB,276
7761,Nkosinathi Sibisi,69,CB,276
7762,Bienvenu Eva Nga,69,ST,276
7763,Kevin Spadanuda,69,LM,276
7764,Ashley Du Preez,69,ST,276
7765,Franco Ferrari,69,LB,276
7766,Achraf Dari,69,CB,276
7767,Luca Valzania,69,CM,276
7768,Lazaros Lamprou,69,LW,276
7769,Dario Šaric,69,CM,276
7770,Gue Sung Cho,69,ST,276
7771,Léo Pétrot,69,CB,276
7772,Luiz Felipe Silva Nunes,69,GK,276
7773,Matija Šarkic,68,GK,272
7774,Reto Ziegler,68,CB,272
7775,Gabriel Tamaș,68,CB,272
7776,David Marshall,68,GK,272
7777,Serkan Kırıntılı,68,GK,272
7778,Oscar Wendt,68,LB,272
7779,Bradley Johnson,68,CDM,272
7780,Cristian Săpunaru,68,CB,272
7781,Faris Haroun,68,CDM,272
7782,Adam Le Fondre,68,ST,272
7783,Colin Kazim-Richards,68,ST,272
7784,Derrick Etienne Jr.,68,LM,272
7785,Rémy Riou,68,GK,272
7786,Peter Hartley,68,CB,272
7787,Matteo Scozzarella,68,CM,272
7788,Ben Amos,68,GK,272
7789,David Button,68,GK,272
7790,Rhys Williams,68,CB,272
7791,Gabriel Torres,68,ST,272
7792,Juan Carlos Arce,68,RM,272
7793,Sacha Kljestan,68,CM,272
7794,Mathieu Coutadeur,68,CDM,272
7795,Timothy Derijck,68,CB,272
7796,Charlie Mulgrew,68,CB,272
7797,Sam Vokes,68,ST,272
7798,Ari Skúlason,68,LWB,272
7799,Björn Kopplin,68,LB,272
7800,Jay O'Shea,68,CM,272
7801,Kosta Barbarouses,68,ST,272
7802,David Stockdale,68,GK,272
7803,Daniel Gordon,68,CB,272
7804,Thorsten Kirschbaum,68,GK,272
7805,Joe Jacobson,68,CB,272
7806,Sten Michael Grytebust,68,GK,272
7807,Martyn Waghorn,68,ST,272
7808,Giuseppe Bellusci,68,CB,272
7809,Michiel Kramer,68,ST,272
7810,Jordan Rhodes,68,ST,272
7811,Luke Daniels,68,GK,272
7812,Chris Martin,68,ST,272
7813,Denis Petrić,68,GK,272
7814,Even Hovland,68,CB,272
7815,Kieran Gibbs,68,LB,272
7816,James Chester,68,CB,272
7817,Liam Kelly,68,CDM,272
7818,Geoff Cameron,68,CB,272
7819,Roger Espinoza,68,CM,272
7820,Raphael Wolf,68,GK,272
7821,Manuel Barreiro Bustelo,68,ST,272
7822,George Friend,68,CB,272
7823,Floyd Ayité,68,LM,272
7824,Alessandro Tuia,68,CB,272
7825,Alexandre Coeff,68,CB,272
7826,Garath McCleary,68,RW,272
7827,Mattias Johansson,68,RB,272
7828,Korey Smith,68,CM,272
7829,Álvaro Giménez Candela,68,ST,272
7830,David Ball,68,ST,272
7831,Tomeu Nadal,68,GK,272
7832,Sigurðarson,68,ST,272
7833,Michael Smith,68,ST,272
7834,Michael Sollbauer,68,CB,272
7835,Kamil Wilczek,68,ST,272
7836,Kian Hansen,68,CB,272
7837,Harlee Dean,68,CB,272
7838,João Victor,68,CDM,272
7839,Zheng Zheng,68,CB,272
7840,Peter Abrahamsson,68,GK,272
7841,Johnathan,68,ST,272
7842,Gary Gardner,68,CM,272
7843,Mauro Formica,68,CAM,272
7844,Marc Mateu,68,LM,272
7845,Sebastian Jung,68,RB,272
7846,Yeni Ngbakoto,68,RM,272
7847,Diego Falcinelli,68,ST,272
7848,Adama Traoré,68,LB,272
7849,Patrick Farkas,68,RB,272
7850,Kelvin Leerdam,68,RB,272
7851,Danny Wilson,68,CB,272
7852,Andrzej Niewulis,68,CB,272
7853,James Collins,68,ST,272
7854,Crivellaro,68,CAM,272
7855,Írven Ávila,68,ST,272
7856,José Manuel Velázquez,68,CB,272
7857,Khouma Babacar,68,ST,272
7858,Jonathan Bond,68,GK,272
7859,Gjermund Åsen,68,LM,272
7860,Mehdi Bourabia,68,CDM,272
7861,Carlos Ruiz Aránega,68,CB,272
7862,Kenneth Zohore,68,ST,272
7863,Joe Corona,68,CDM,272
7864,Bailey Wright,68,CB,272
7865,Nicolas Isimat-Mirin,68,CB,272
7866,Luke Brattan,68,CDM,272
7867,Amir Abrashi,68,CDM,272
7868,Timo Beermann,68,CB,272
7869,Alexandre Letellier,68,GK,272
7870,Maikel Kieftenbeld,68,CDM,272
7871,Jorge Teixeira,68,CB,272
7872,Mike te Wierik,68,CB,272
7873,Barry Douglas,68,LB,272
7874,Tim Melia,68,GK,272
7875,Max Power,68,CM,272
7876,Hobie Verhulst,68,GK,272
7877,Alexander Merkel,68,CDM,272
7878,Liam Moore,68,CB,272
7879,Marafona,68,GK,272
7880,Jordan Obita,68,LB,272
7881,Curtis Nelson,68,CB,272
7882,Ravel Morrison,68,CAM,272
7883,Tom Barkhuizen,68,RM,272
7884,Louis Bostyn,68,GK,272
7885,Dario Tadić,68,ST,272
7886,Justin Meram,68,LM,272
7887,Josh Ruffels,68,LB,272
7888,Thorsten Röcher,68,ST,272
7889,Yohandry Orozco,68,LM,272
7890,Jimmy Maurer,68,GK,272
7891,Nahki Wells,68,ST,272
7892,Oh Gyu Kim,68,CB,272
7893,Kyo Won Han,68,RM,272
7894,Marcel Franke,68,CB,272
7895,Alberto Noguera Ripoll,68,CAM,272
7896,Sang Hun Yu,68,GK,272
7897,Héber,68,ST,272
7898,Georg Teigl,68,RB,272
7899,Gustav Valsvik,68,CB,272
7900,Dawid Abramowicz,68,LB,272
7901,Tobias Kainz,68,CDM,272
7902,Adrián Luna,68,LM,272
7903,Charlie Wyke,68,ST,272
7904,Kerim Frei,68,LW,272
7905,Cristian Herrera Pérez,68,RM,272
7906,Johannes Brinkies,68,GK,272
7907,Michael Smith,68,RWB,272
7908,Bror Blume,68,CM,272
7909,Immanuel Höhn,68,CB,272
7910,Onur Bulut,68,RB,272
7911,Rubén Bentancourt,68,ST,272
7912,Simon Falette,68,CB,272
7913,Christian Walton,68,GK,272
7914,Brad Potts,68,RWB,272
7915,Martin Bjørnbak,68,CB,272
7916,Ban Suk Oh,68,CB,272
7917,Loret Sadiku,68,CDM,272
7918,Cole Stockton,68,ST,272
7919,Fabian Schnellhardt,68,CM,272
7920,Lasse Vigen,68,CM,272
7921,Brian Behrendt,68,CB,272
7922,Tom Pettersson,68,CB,272
7923,Watt,68,ST,272
7924,Enrico Valentini,68,RB,272
7925,Ryan Edwards,68,CB,272
7926,Per Frick,68,ST,272
7927,Alex Grant,68,CB,272
7928,Chris Maxwell,68,GK,272
7929,Łukasz Zwoliński,68,ST,272
7930,Triantafyllopoulos,68,CB,272
7931,Joey Pelupessy,68,CDM,272
7932,Anthony Caceres,68,CAM,272
7933,Khalid Boutaïb,68,ST,272
7934,Simon Piesinger,68,CB,272
7935,Anders Trondsen,68,LB,272
7936,Alhaji Kamara,68,ST,272
7937,Abdullah Ateef,68,CDM,272
7938,Kook Young Han,68,CM,272
7939,Thibaut Peyre,68,CB,272
7940,Saleh Al Shehri,68,ST,272
7941,Kelle Roos,68,GK,272
7942,Marc-Aurèle Caillard,68,GK,272
7943,Reece James,68,LWB,272
7944,Álex Gallar,68,RM,272
7945,Josip Radošević,68,CDM,272
7946,Marc Schnatterer,68,LM,272
7947,Tim Knipping,68,CB,272
7948,Ben Zolinski,68,LM,272
7949,Ulrich Taffertshofer,68,CDM,272
7950,Mahlon Romeo,68,RB,272
7951,Nico Neidhart,68,RB,272
7952,Borja López Menéndez,68,CB,272
7953,Pione Sisto,68,LW,272
7954,Sean Maguire,68,ST,272
7955,Dan Nistor,68,CM,272
7956,Igor de Carvalho Julião,68,RB,272
7957,Tomás Martínez,68,CM,272
7958,Jamal Thiaré,68,ST,272
7959,David Douline,68,CDM,272
7960,Achille Anani,68,ST,272
7961,José Cevallos,68,CAM,272
7962,Carlton Morris,68,ST,272
7963,Senna Miangue,68,LB,272
7964,Fernando Tobio,68,CB,272
7965,Hosam Aiesh,68,RM,272
7966,Samuel Gustafson,68,CM,272
7967,Andreas Geipl,68,CDM,272
7968,Lebogang Phiri,68,CDM,272
7969,Kiki,68,LB,272
7970,Baptiste Guillaume,68,ST,272
7971,Victor Lekhal,68,CDM,272
7972,Linus Wahlqvist,68,CB,272
7973,Kwasi Wriedt,68,ST,272
7974,Jefersson Martínez,68,GK,272
7975,Manuel Palacios,68,RM,272
7976,Ángelo Sagal,68,LWB,272
7977,Jack Marriott,68,ST,272
7978,Henrik Bjørdal,68,CM,272
7979,Michał Nalepa,68,CB,272
7980,Humberto Osorio,68,ST,272
7981,Claudio Riaño,68,ST,272
7982,Jessy Pi,68,CDM,272
7983,Juan Garro,68,LW,272
7984,Gastón Gil Romero,68,CDM,272
7985,Reinhold Ranftl,68,RWB,272
7986,Callum Elder,68,LWB,272
7987,Gustav Engvall,68,ST,272
7988,Naranjo,68,LM,272
7989,Erdal Rakip,68,CM,272
7990,Lucas Bijker,68,LB,272
7991,Adrien Monfray,68,CB,272
7992,Boli Bolingoli,68,LB,272
7993,Mario Leitgeb,68,CDM,272
7994,Lawrence Shankland,68,ST,272
7995,Duncan Watmore,68,ST,272
7996,Armando Sadiku,68,ST,272
7997,Enrique Triverio,68,ST,272
7998,Darwin Cerén,68,CDM,272
7999,Yuya Kubo,68,CM,272
8000,Bas Kuipers,68,LB,272
8001,Kevin Molino,68,CAM,272
8002,Min Woo Kim,68,CM,272
8003,Josh Windass,68,ST,272
8004,Nehuén Paz,68,CB,272
8005,Nils Körber,68,GK,272
8006,Jason Cummings,68,ST,272
8007,Felipe Avenatti,68,ST,272
8008,Connor Mahoney,68,RW,272
8009,Frankie Kent,68,CB,272
8010,Paweł Bochniewicz,68,CB,272
8011,Iván Márquez Álvarez,68,CB,272
8012,Sofian Chakla,68,CB,272
8013,Viljar Myhra,68,GK,272
8014,Valentín Vada,68,LM,272
8015,Lucas Acosta,68,GK,272
8016,Mikkel Kallesøe,68,RB,272
8017,João Afonso Crispim,68,CDM,272
8018,Abdulmajeed Al Sulayhim,68,CM,272
8019,Fred Onyedinma,68,LW,272
8020,Théo Pellenard,68,CB,272
8021,Reece Burke,68,CB,272
8022,Omenuke Mfulu,68,CDM,272
8023,Joe Lolley,68,RM,272
8024,Jingdao Jin,68,RM,272
8025,Donis Avdijaj,68,LM,272
8026,Fidan Aliti,68,CB,272
8027,Hyung Mo Yang,68,GK,272
8028,Gautier Lloris,68,CB,272
8029,Jeison Angulo,68,LB,272
8030,Mateusz Wdowiak,68,CF,272
8031,Ke Shi,68,CB,272
8032,Óscar Barreto,68,RW,272
8033,Eric Smith,68,CDM,272
8034,Dominic Ball,68,CDM,272
8035,Daniel Granli,68,CB,272
8036,Justen Glad,68,CB,272
8037,Andrés Tello,68,CM,272
8038,Pleguezuelo,68,CB,272
8039,Young Bin Kim,68,CB,272
8040,Franco Escobar,68,RB,272
8041,Lucas Acevedo,68,CB,272
8042,Warner Hahn,68,GK,272
8043,Tarkan Serbest,68,CB,272
8044,Manabu Saito,68,LM,272
8045,Luke Berry,68,CM,272
8046,Caner Osmanpaşa,68,CB,272
8047,Şener Özbayraklı,68,RB,272
8048,Kévin Vandendriessche,68,CM,272
8049,Gonzalo Bettini,68,RB,272
8050,Shihao Wei,68,ST,272
8051,Fabian Bredlow,68,GK,272
8052,Saleh Al Jaman,68,LM,272
8053,Xavier Mous,68,GK,272
8054,Marvin Schulz,68,CDM,272
8055,Rodney Kongolo,68,CDM,272
8056,Cameron Humphreys-Grant,68,CB,272
8057,Sheyi Ojo,68,LW,272
8058,Marco Komenda,68,CB,272
8059,Lewie Coyle,68,RWB,272
8060,Mateusz Wieteska,68,CB,272
8061,Kjetil Haug,68,GK,272
8062,Dani Ramírez,68,CAM,272
8063,Moussa Doumbia,68,LM,272
8064,Bálint Vécsei,68,CM,272
8065,Esteban Burgos,68,CB,272
8066,Honglue Zhao,68,LB,272
8067,Lei Li,68,LB,272
8068,Dianzuo Liu,68,GK,272
8069,Steve Rouiller,68,CB,272
8070,Bonke Innocent,68,CDM,272
8071,Miguel Cardoso,68,LM,272
8072,Jonatan Álvez,68,ST,272
8073,Sondre Fet,68,CM,272
8074,Jorge Sáenz de Miera,68,CB,272
8075,Mimoun Mahi,68,ST,272
8076,Vincent Koziello,68,CM,272
8077,Carlos Nieto Herrero,68,LB,272
8078,Sinan Gümüş,68,RM,272
8079,Branco Ampuero,68,CB,272
8080,Kasey Palmer,68,CAM,272
8081,Chris Bedia,68,ST,272
8082,Oliver Burke,68,ST,272
8083,George Dobson,68,CDM,272
8084,Rayan Raveloson,68,CDM,272
8085,David Gil Mohedano,68,GK,272
8086,Niklas Kreuzer,68,RWB,272
8087,Mikkel Duelund,68,LW,272
8088,Siyabonga Mpontshane,68,GK,272
8089,Jannik Dehm,68,RB,272
8090,Halil İbrahim Pehlivan,68,LWB,272
8091,Juan Manuel Ramos,68,LB,272
8092,Jerry Yates,68,ST,272
8093,Roman Kerschbaum,68,CM,272
8094,Michael Zetterer,68,GK,272
8095,Dylan Saint-Louis,68,RM,272
8096,Jáder Obrian,68,RM,272
8097,Hyeon Beom Ahn,68,RWB,272
8098,Lukas Fröde,68,CDM,272
8099,Stuart Findlay,68,CB,272
8100,Liam Walsh,68,CM,272
8101,Yeong Jae Lee,68,CM,272
8102,Dženis Burnić,68,CM,272
8103,Kenneth Paal,68,LB,272
8104,Seung Hoon Oh,68,GK,272
8105,Eric Ramírez,68,ST,272
8106,Wes Harding,68,CB,272
8107,Juan Manuel Pérez Ruiz,68,GK,272
