id,name,stat,position,price
1551,Arkadiusz Milik,81,ST,405
1552,Min Jae Kim,81,CB,405
1553,Ben White,81,CB,405
1554,Steve Mandanda,81,GK,405
1555,Fred,81,CM,405
1556,Teun Koopmeiners,81,CM,405
1557,Edson Álvarez,81,CDM,405
1558,Nemanja Gudelj,81,CDM,405
1559,Franco Armani,81,GK,405
1560,Davy Klaassen,81,CAM,405
1561,Tanguy Ndombele,81,CM,405
1562,Leandro Paredes,81,CDM,405
1563,Mauro Arambarri,81,CDM,405
1564,Justin Bijlow,81,GK,405
1565,João Mário,81,CM,405
1566,Nicolás González,81,RW,405
1567,Talavera,81,GK,405
1568,Benjamin Pavard,81,RB,405
1569,Eric Dier,81,CB,405
1570,Ben Davies,81,CB,405
1571,Leandro Trossard,81,LM,405
1572,Jasper Cillessen,81,GK,405
1573,Munir,81,LW,405
1574,Dominic Calvert-Lewin,81,ST,405
1575,Marko Dmitrović,81,GK,405
1576,Fernando Muslera,81,GK,405
1577,Lovro Majer,81,CM,405
1578,Daley Blind,81,CB,405
1579,Weston McKennie,81,CM,405
1580,Nélson Semedo,81,RWB,405
1581,Renato Sanches,81,CM,405
1582,Josip Brekalo,81,CF,405
1583,Steven Bergwijn,81,LW,405
1584,Boulaye Dia,81,ST,405
1585,Rui Silva,81,GK,405
1586,Dean Henderson,81,GK,405
1587,Nemanja Maksimović,81,CM,405
1588,Jurriën Timber,81,CB,405
1589,Agustín Rossi,81,GK,405
1590,Tiago Djaló,81,CB,405
1591,Kerem Aktürkoglu,81,LM,405
1592,Ivan Toney,81,ST,405
1593,Mislav Oršic,81,LM,405
1594,Weston McKennie,80,CM,400
1595,Nuno Mendes,80,LB,400
1596,Jurriën Timber,80,CB,400
1597,William Saliba,80,CB,400
1598,Jeremie Frimpong,80,RB,400
1599,Lukas Klostermann,80,CB,400
1600,Xaver Schlager,80,CDM,400
1601,Kevin Kampl,80,CM,400
1602,Ridle Baku,80,RM,400
1603,Max Kruse,80,CF,400
1604,Steven Bergwijn,80,LW,400
1605,Edson Álvarez,80,CDM,400
1606,Nélson Semedo,80,RWB,400
1607,Maximilian Arnold,80,CDM,400
1608,Daley Blind,80,CB,400
1609,Mattéo Guendouzi,80,CM,400
1610,Renato Sanches,80,CM,400
1611,Danilo Pereira,80,CDM,400
1612,Adrien Rabiot,80,CM,400
1613,Danilo,80,RB,400
1614,Leandro Paredes,80,CDM,400
1615,Héctor Herrera,80,CM,400
1616,Carles Gil Pareja,80,CAM,400
1617,Moussa Dembélé,80,ST,400
1618,Jonathan Clauss,80,RWB,400
1619,Walter Benítez,80,GK,400
1620,Jasper Cillessen,80,GK,400
1621,Florian Neuhaus,80,CM,400
1622,Dominik Livaković,80,GK,400
1623,Cristiano Biraghi,80,LB,400
1624,Nikola Milenković,80,CB,400
1625,Nicolás González,80,RW,400
1626,Ante Rebić,80,LW,400
1627,Djibril Sow,80,CM,400
1628,Saúl,80,CM,400
1629,Mario Hermoso,80,CB,400
1630,Marcel Sabitzer,80,CM,400
1631,Georginio Wijnaldum,80,CM,400
1632,Teun Koopmeiners,80,CM,400
1633,Francis Coquelin,80,CM,400
1634,Jonathan Viera,80,CAM,400
1635,Fred,80,CM,400
1636,Scott McTominay,80,CDM,400
1637,Luis Sinisterra,80,LW,400
1638,Lucas Moura,80,RW,400
1639,Allan Marques Loureiro,80,CDM,400
1640,Emiliano Buendía,80,RM,400
1641,Marek Hamšík,80,CM,400
1642,Marten de Roon,80,CDM,400
1643,Álex Berenguer,80,RM,400
1644,Arthur,80,CM,400
1645,Eric Dier,80,CB,400
1646,Andy Delort,80,ST,400
1647,Remo Freuler,80,CM,400
1648,Alex Telles,80,LB,400
1649,Joaquín Correa,80,CF,400
1650,Renan Lodi,80,LB,400
1651,Morales,80,LM,400
1652,Mahmoud Dahoud,80,CM,400
1653,Victor Lindelöf,80,CB,400
1654,Rick Karsdorp,80,RWB,400
1655,Etienne Capoue,80,CM,400
1656,Deulofeu,80,CF,400
1657,Stefan Ortega,80,GK,400
1658,Nayef Aguerd,80,CB,400
1659,Joan Jordán,80,CM,400
1660,Bryan Cristante,80,CDM,400
1661,Thorgan Hazard,80,LM,400
1662,Antonio Candreva,80,RM,400
1663,Lovro Majer,80,CM,400
1664,Raúl García,80,ST,400
1665,Álex Moreno,80,LB,400
1666,Bernd Leno,80,GK,400
1667,Anthony Martial,80,ST,400
1668,Hans Hateboer,80,RWB,400
1669,Dominic Calvert-Lewin,80,ST,400
1670,Simon Mignolet,80,GK,400
1671,Alex Sandro,80,LB,400
1672,Harvey Barnes,80,LM,400
1673,Uğurcan Çakır,80,GK,400
1674,Morata,80,ST,400
1675,Sardar Azmoun,80,ST,400
1676,Boubacar Kamara,80,CDM,400
1677,Luke Shaw,80,LB,400
1678,Mauro Arambarri,80,CDM,400
1679,Yeray,80,CB,400
1680,Hamari Traoré,80,RB,400
1681,Sergi Roberto,80,RB,400
1682,Viktor Tsygankov,80,RM,400
1683,Alexander Isak,80,ST,400
1684,Leon Bailey,80,RM,400
1685,Reguilón,80,LWB,400
1686,Jarrod Bowen,80,RM,400
1687,Alban Lafont,80,GK,400
1688,Ledesma,80,GK,400
1689,Christian Günter,80,LB,400
1690,Kurt Zouma,80,CB,400
1691,Charles Aránguiz,80,CDM,400
1692,Martin Dúbravka,80,GK,400
1693,Edgar Badia,80,GK,400
1694,Vladimír Coufal,80,RB,400
1695,Javi Galán,80,LB,400
1696,Amir Rrahmani,80,CB,400
1697,Kepa Arrizabalaga,80,GK,400
1698,Alessio Cragno,80,GK,400
1699,Andrea Consigli,80,GK,400
1700,Davide Calabria,80,RB,400
1701,Gianluca Scamacca,80,ST,400
1702,Youssef En-Nesyri,80,ST,400
1703,Marko Dmitrović,80,GK,400
1704,Alessio Romagnoli,80,CB,400
1705,Hans Vanaken,80,CM,400
1706,David Ospina,80,GK,400
1707,Mark Flekken,80,GK,400
1708,Daichi Kamada,80,CAM,400
1709,Rui Silva,80,GK,400
1710,Matteo Darmian,80,RWB,400
1711,William Carvalho,80,CDM,400
1712,Aaron Wan-Bissaka,80,RB,400
1713,Sven Botman,80,CB,400
1714,Joselu,80,ST,400
1715,Smith Rowe,80,LM,400
1716,José Fonte,80,CB,400
1717,Aitor Cantalapiedra,80,LW,400
1718,Themba Zwane,80,CAM,400
1719,Germán Pezzella,80,CB,400
1720,Ritsu Doan,80,RM,400
1721,Meza,80,RW,400
1722,Predrag Rajković,80,GK,400
1723,Gabriel Martinelli,80,LM,400
1724,Brais Méndez,80,RM,400
1725,Alexis Saelemaekers,80,RW,400
1726,Diego Godín,80,CB,400
1727,Robert Sanchéz,80,GK,400
1728,Nikola Vlašić,80,LM,400
1729,Breel Embolo,80,ST,400
1730,Sergio Rochet,80,GK,400
1731,Rodríguez,80,ST,400
1732,Junya Ito,80,RW,400
1733,Mathías Olivera,80,LB,400
1734,Andrija Živković,80,RW,400
1735,Nicolás De la Cruz,80,CM,400
1736,Salvio,80,RW,400
1737,Clément Lenglet,80,CB,400
1738,Brahim Díaz,80,CAM,400
1739,Lucas Alario,80,ST,400
1740,Mislav Oršić,80,LW,400
1741,Lukas Nmecha,80,ST,400
1742,Alves da Silva,80,RB,400
1743,Jesse Lingard,80,CAM,400
1744,Grzegorz Krychowiak,80,CDM,400
1745,Ismaïla Sarr,80,RM,400
1746,Saša Lukić,80,CM,400
1747,Mathew Ryan,80,GK,400
1748,Wataru Endo,80,CM,400
1749,De Ketelaere,80,ST,400
1750,Manuel Ugarte,80,CM,400
1751,Daniel James,80,RM,400
1752,Marko Livaja,80,CF,400
1753,Dennis Praet,80,CAM,400
1754,Habib Diallo,80,ST,400
1755,Sofiane Boufal,80,CF,400
1756,Noa Lang,80,LW,400
1757,Aleksandar Mitrović,80,ST,400
1758,Joseph Aidoo,80,CB,400
1759,Kevin Mbabu,80,RB,400
1760,Borna Sosa,80,LB,400
1761,Fabian Schär,80,CB,400
1762,Brooks,80,CB,400
1763,Toko Ekambi,80,LM,400
1764,Sergiño Dest,80,RB,400
1765,Bryan Gil Salvatierra,80,LM,400
1766,Thomas Meunier,80,RB,400
1767,Romain Saïss,80,CB,400
1768,Tyrone Mings,80,CB,400
1769,Ruiz,80,CAM,400
1770,Ollie Watkins,80,ST,400
1771,Lucas Boyé,80,ST,400
1772,Nathan Aké,80,CB,400
1773,Rodrigo,80,CAM,400
1774,Timothy Castagne,80,RB,400
1775,Alfred Gomis,80,GK,400
1776,Diogo Dalot,80,RB,400
1777,Kouyaté,80,CDM,400
1778,Andrés Guardado,80,CDM,400
1779,Exequiel Palacios,80,CDM,400
1780,Salem Al Dawsari,80,LW,400
1781,Duje Caleta-Car,80,CB,400
1782,Acevedo,80,GK,400
1783,Abdou Diallo,80,CB,400
1784,Matt Turner,80,GK,400
1785,Giovanni Reyna,80,CAM,400
1786,Wout Faes,80,CB,400
1787,Julián Álvarez,80,ST,400
1788,Silvan Widmer,80,RWB,400
1789,Nahuel Molina,80,RWB,400
1790,Piero Hincapié,80,LB,400
1791,Denayer,80,CB,400
1792,Lovren,80,CB,400
1793,Campbell,80,ST,400
1794,Patrick Bamford,80,ST,400
1795,Giovanni Simeone,80,ST,400
1796,Gonzalo Plata,80,RM,400
1797,Alexander Bah,80,RB,400
1798,Kasper Dolberg,80,ST,400
1799,Maximiliano Gómez,80,ST,400
1800,Hee Chan Hwang,80,LW,400
1801,Zack Steffen,80,GK,400
1802,Borjan,80,GK,400
1803,Mena,80,CAM,400
1804,Matias Vecino,80,CM,400
1805,Domingos Duarte,80,CB,400
1806,Rasmus Kristensen,80,RB,400
1807,Darko Lazović,80,LM,400
1808,Joachim Andersen,80,CB,400
1809,Vega,80,LW,400
1810,Damián Suárez,80,RB,400
1811,Yussuf Poulsen,80,ST,400
1812,Michy Batshuayi,80,ST,400
1813,Alexander Djiku,80,CB,400
1814,Montes,80,CB,400
1815,Nico Elvedi,80,CB,400
1816,Moussa Sissoko,80,CDM,400
